customerID,gender,SeniorCitizen,Partner,Dependents,tenure,Contract,PaperlessBilling,PaymentMethod,InternetService,OnlineSecurity,TechSupport,StreamingTV,MonthlyCharges,TotalCharges,Churn
CUST04188,Female,0,No,Yes,22,Two year,No,Electronic check,DSL,Yes,Yes,No,67.63,1487.86,No
CUST04189,Female,0,Yes,No,52,Month-to-month,Yes,Electronic check,No,No,Yes,No,30.2,1570.4,No
CUST04190,Female,0,Yes,Yes,15,Month-to-month,No,Credit card,Fiber optic,Yes,Yes,Yes,40.7,610.5,No
CUST04191,Female,0,No,Yes,17,Month-to-month,No,Mailed check,DSL,No,No,No,101.52,1725.84,Yes
CUST04192,Male,0,No,Yes,51,Two year,No,Mailed check,DSL,Yes,Yes,Yes,67.99,3467.49,No
CUST04193,Female,0,No,Yes,45,One year,No,Electronic check,DSL,No,Yes,No,116.28,5232.6,No
CUST04194,Male,0,Yes,Yes,63,Month-to-month,No,Mailed check,Fiber optic,No,No,No,120.0,7560.0,Yes
CUST04195,Male,0,No,No,28,One year,Yes,Mailed check,Fiber optic,No,No,No,100.07,2801.96,No
CUST04196,Female,0,No,Yes,59,Month-to-month,Yes,Credit card,Fiber optic,No,Yes,Yes,45.82,2703.38,Yes
CUST04197,Male,0,No,No,21,Month-to-month,Yes,Electronic check,Fiber optic,No,Yes,No,43.11,905.31,Yes
CUST04198,Male,0,Yes,No,42,Month-to-month,Yes,Mailed check,DSL,No,Yes,Yes,45.36,1905.12,Yes
CUST04199,Male,0,Yes,Yes,69,One year,No,Credit card,Fiber optic,No,Yes,No,118.68,8188.92,Yes
CUST04200,Male,0,No,No,17,Month-to-month,Yes,Bank transfer,DSL,Yes,No,No,53.53,910.01,No
CUST04201,Female,0,Yes,Yes,68,Month-to-month,Yes,Electronic check,DSL,No,Yes,Yes,90.64,6163.52,No
CUST04202,Female,0,No,No,7,Month-to-month,Yes,Credit card,Fiber optic,No,No,Yes,115.9,811.3,Yes
CUST04203,Female,0,Yes,No,40,Month-to-month,Yes,Bank transfer,DSL,No,No,No,101.96,4078.4,No
CUST04204,Female,0,No,No,40,Month-to-month,Yes,Mailed check,Fiber optic,No,No,Yes,79.76,3190.4,Yes
CUST04205,Female,0,Yes,Yes,43,Month-to-month,No,Mailed check,No,No,Yes,No,36.9,1586.7,Yes
CUST04206,Female,0,No,No,51,Month-to-month,No,Bank transfer,Fiber optic,Yes,Yes,Yes,37.49,1911.99,No
CUST04207,Female,1,No,No,23,Two year,Yes,Credit card,DSL,Yes,No,No,69.24,1592.52,No
CUST04208,Female,0,Yes,No,32,Month-to-month,No,Mailed check,DSL,Yes,Yes,Yes,115.19,3686.08,Yes
CUST04209,Female,0,Yes,Yes,31,Month-to-month,Yes,Mailed check,DSL,No,No,Yes,110.45,3423.95,No
CUST04210,Female,1,Yes,Yes,17,Month-to-month,No,Credit card,Fiber optic,No,No,Yes,36.62,622.54,No
CUST04211,Male,0,Yes,No,58,Month-to-month,No,Credit card,Fiber optic,No,Yes,Yes,48.77,2828.66,Yes
CUST04212,Female,0,Yes,No,35,One year,Yes,Bank transfer,Fiber optic,Yes,Yes,No,78.88,2760.8,No
CUST04213,Male,0,No,No,30,Month-to-month,No,Mailed check,Fiber optic,Yes,No,Yes,67.74,2032.2,Yes
CUST04214,Male,0,No,No,64,Two year,Yes,Credit card,Fiber optic,Yes,No,Yes,31.94,2044.16,Yes
CUST04215,Male,1,Yes,Yes,53,One year,Yes,Electronic check,Fiber optic,No,No,Yes,56.93,3017.29,No
CUST04216,Male,0,No,Yes,51,One year,No,Bank transfer,DSL,No,Yes,No,115.47,5888.97,No
CUST04217,Female,0,No,Yes,37,Month-to-month,No,Bank transfer,Fiber optic,No,Yes,No,115.14,4260.18,Yes
CUST04218,Male,0,Yes,No,6,Month-to-month,No,Bank transfer,Fiber optic,No,Yes,Yes,75.94,455.64,No
CUST04219,Female,0,No,Yes,34,Month-to-month,No,Bank transfer,DSL,Yes,No,No,83.53,2840.02,No
CUST04220,Female,0,No,No,56,Two year,Yes,Electronic check,No,Yes,Yes,No,42.19,2362.64,No
CUST04221,Male,0,Yes,No,25,Month-to-month,Yes,Bank transfer,No,Yes,No,Yes,94.2,2355.0,Yes
CUST04222,Female,0,Yes,No,13,Month-to-month,Yes,Bank transfer,Fiber optic,Yes,No,No,25.25,328.25,Yes
CUST04223,Male,0,No,Yes,63,Month-to-month,Yes,Credit card,Fiber optic,Yes,Yes,Yes,42.07,2650.41,Yes
CUST04224,Male,0,Yes,No,66,One year,Yes,Mailed check,DSL,No,No,Yes,20.59,1358.94,No
CUST04225,Female,0,No,Yes,5,One year,Yes,Bank transfer,Fiber optic,Yes,No,No,58.57,292.85,No
CUST04226,Female,0,Yes,No,11,Month-to-month,No,Credit card,DSL,No,No,No,105.03,1155.33,No
CUST04227,Male,0,Yes,Yes,44,Month-to-month,Yes,Credit card,Fiber optic,No,Yes,Yes,118.25,5203.0,Yes
CUST04228,Female,0,Yes,No,69,Month-to-month,Yes,Mailed check,Fiber optic,Yes,No,Yes,86.78,5987.82,Yes
CUST04229,Female,1,Yes,Yes,2,Month-to-month,No,Credit card,DSL,Yes,No,Yes,94.49,188.98,Yes
CUST04230,Female,0,No,No,40,One year,No,Credit card,Fiber optic,No,Yes,No,46.27,1850.8,No
CUST04231,Male,0,Yes,Yes,37,One year,Yes,Bank transfer,DSL,No,No,No,72.03,2665.11,No
CUST04232,Male,0,Yes,No,49,One year,Yes,Bank transfer,DSL,No,Yes,No,93.66,4589.34,No
CUST04233,Female,1,No,No,36,Month-to-month,No,Credit card,DSL,No,Yes,No,69.73,2510.28,No
CUST04234,Female,0,No,No,70,One year,Yes,Electronic check,Fiber optic,Yes,No,Yes,28.85,2019.5,No
CUST04235,Female,0,No,Yes,34,Two year,No,Mailed check,DSL,No,No,No,94.09,3199.06,Yes
CUST04236,Female,0,No,No,58,Two year,No,Credit card,DSL,Yes,Yes,No,41.96,2433.68,No
CUST04237,Female,1,Yes,No,37,Two year,No,Credit card,DSL,Yes,No,No,29.77,1101.49,Yes
CUST04238,Male,0,No,No,60,Month-to-month,Yes,Electronic check,DSL,Yes,No,Yes,67.81,4068.6,Yes
CUST04239,Female,0,Yes,Yes,12,One year,Yes,Mailed check,Fiber optic,Yes,No,No,27.46,329.52,No
CUST04240,Male,1,No,No,32,Two year,No,Credit card,No,No,No,Yes,82.94,2654.08,No
CUST04241,Female,0,Yes,No,4,One year,No,Credit card,DSL,No,Yes,No,84.05,336.2,No
CUST04242,Male,0,No,Yes,33,Month-to-month,Yes,Bank transfer,Fiber optic,Yes,Yes,Yes,45.67,1507.11,No
CUST04243,Female,0,Yes,No,43,Two year,Yes,Credit card,DSL,No,No,Yes,116.45,5007.35,No
CUST04244,Male,1,Yes,Yes,9,Month-to-month,Yes,Electronic check,DSL,Yes,Yes,Yes,102.45,922.05,No
CUST04245,Female,0,No,No,51,Month-to-month,No,Credit card,DSL,Yes,Yes,Yes,30.96,1578.96,Yes
CUST04246,Male,1,Yes,Yes,20,Month-to-month,No,Mailed check,No,No,Yes,No,94.85,1897.0,No
CUST04247,Male,0,Yes,Yes,39,One year,No,Mailed check,Fiber optic,No,No,No,55.31,2157.09,No
CUST04248,Male,0,Yes,Yes,23,Month-to-month,Yes,Electronic check,Fiber optic,No,Yes,No,95.03,2185.69,Yes
CUST04249,Male,1,Yes,No,41,Month-to-month,No,Credit card,Fiber optic,No,Yes,Yes,100.08,4103.28,Yes
CUST04250,Male,0,No,No,44,One year,No,Credit card,DSL,Yes,Yes,Yes,35.14,1546.16,No
CUST04251,Male,0,Yes,Yes,35,One year,No,Credit card,No,Yes,Yes,Yes,86.18,3016.3,No
CUST04252,Female,0,Yes,No,23,One year,Yes,Credit card,DSL,Yes,Yes,Yes,106.27,2444.21,No
CUST04253,Male,0,No,No,58,Month-to-month,No,Credit card,DSL,No,No,No,52.34,3035.72,No
CUST04254,Female,0,No,Yes,48,One year,No,Mailed check,DSL,No,No,No,28.03,1345.44,No
CUST04255,Female,0,No,Yes,58,Month-to-month,Yes,Bank transfer,DSL,Yes,Yes,Yes,22.73,1318.34,No
CUST04256,Female,0,Yes,Yes,57,Month-to-month,No,Mailed check,DSL,No,No,No,31.0,1767.0,No
CUST04257,Female,0,Yes,Yes,39,Month-to-month,Yes,Bank transfer,Fiber optic,Yes,Yes,Yes,20.42,796.38,No
CUST04258,Female,0,No,No,28,One year,Yes,Mailed check,DSL,Yes,No,No,52.69,1475.32,No
CUST04259,Male,1,Yes,No,64,Month-to-month,No,Electronic check,Fiber optic,Yes,No,No,49.93,3195.52,Yes
CUST04260,Male,0,No,No,62,Month-to-month,Yes,Credit card,DSL,No,No,Yes,31.03,1923.86,Yes
CUST04261,Male,0,Yes,No,62,Month-to-month,No,Bank transfer,No,No,No,No,85.11,5276.82,Yes
CUST04262,Female,0,No,No,26,Month-to-month,Yes,Mailed check,DSL,Yes,No,Yes,119.19,3098.94,Yes
CUST04263,Male,0,Yes,No,51,Two year,No,Bank transfer,Fiber optic,No,No,No,110.09,5614.59,Yes
CUST04264,Male,0,No,Yes,50,Two year,Yes,Credit card,Fiber optic,No,No,Yes,45.29,2264.5,No
CUST04265,Male,0,Yes,No,36,Month-to-month,Yes,Electronic check,DSL,No,Yes,Yes,97.0,3492.0,Yes
CUST04266,Male,1,No,No,26,Month-to-month,Yes,Credit card,DSL,Yes,Yes,Yes,113.69,2955.94,Yes
CUST04267,Male,1,Yes,No,33,Month-to-month,No,Mailed check,DSL,No,Yes,No,110.64,3651.12,No
CUST04268,Female,0,Yes,Yes,68,One year,No,Mailed check,DSL,No,Yes,No,108.45,7374.6,No
CUST04269,Male,1,Yes,Yes,8,Month-to-month,No,Bank transfer,DSL,No,Yes,Yes,98.65,789.2,No
CUST04270,Female,0,No,No,66,Month-to-month,Yes,Electronic check,Fiber optic,Yes,No,Yes,49.3,3253.8,Yes
CUST04271,Female,0,Yes,Yes,23,Month-to-month,Yes,Electronic check,Fiber optic,Yes,No,No,28.36,652.28,Yes
CUST04272,Female,1,Yes,Yes,70,Month-to-month,No,Mailed check,Fiber optic,Yes,No,Yes,68.78,4814.6,Yes
CUST04273,Female,0,Yes,No,55,Month-to-month,No,Bank transfer,DSL,No,Yes,Yes,25.48,1401.4,No
CUST04274,Female,0,No,No,43,Month-to-month,Yes,Credit card,Fiber optic,Yes,No,No,119.85,5153.55,Yes
CUST04275,Male,0,Yes,No,21,Month-to-month,Yes,Credit card,DSL,No,No,Yes,55.83,1172.43,Yes
CUST04276,Male,0,No,Yes,22,Month-to-month,Yes,Mailed check,DSL,Yes,Yes,Yes,115.83,2548.26,No
CUST04277,Male,0,Yes,Yes,9,Two year,No,Mailed check,DSL,No,Yes,Yes,97.31,875.79,No
CUST04278,Female,0,No,No,34,Month-to-month,Yes,Credit card,DSL,Yes,No,No,61.13,2078.42,Yes
CUST04279,Male,1,No,Yes,59,Month-to-month,No,Credit card,Fiber optic,Yes,No,No,31.83,1877.97,Yes
CUST04280,Male,0,Yes,Yes,26,Two year,Yes,Credit card,Fiber optic,No,No,Yes,43.72,1136.72,No
CUST04281,Female,0,No,Yes,1,Two year,No,Bank transfer,Fiber optic,Yes,No,Yes,87.3,87.3,Yes
CUST04282,Female,0,No,No,5,Month-to-month,Yes,Electronic check,Fiber optic,No,Yes,No,102.99,514.95,No
CUST04283,Female,0,Yes,No,41,One year,Yes,Mailed check,No,No,Yes,Yes,117.94,4835.54,No
CUST04284,Female,0,No,No,63,Month-to-month,No,Mailed check,Fiber optic,No,Yes,Yes,33.22,2092.86,Yes
CUST04285,Male,0,No,No,22,One year,Yes,Bank transfer,Fiber optic,No,No,Yes,35.59,782.98,No
CUST04286,Female,1,No,No,68,Two year,Yes,Credit card,DSL,No,No,No,24.24,1648.32,No
CUST04287,Female,1,No,Yes,48,Month-to-month,Yes,Bank transfer,DSL,No,Yes,No,46.04,2209.92,No
CUST04288,Male,0,Yes,Yes,66,Month-to-month,No,Credit card,Fiber optic,Yes,No,No,102.11,6739.26,Yes
CUST04289,Male,1,No,Yes,16,Month-to-month,Yes,Mailed check,DSL,Yes,No,Yes,39.83,637.28,Yes
CUST04290,Female,0,No,Yes,53,One year,No,Electronic check,Fiber optic,Yes,Yes,Yes,74.79,3963.87,Yes
CUST04291,Male,0,Yes,Yes,65,Month-to-month,Yes,Bank transfer,DSL,Yes,Yes,No,64.64,4201.6,No
CUST04292,Female,0,Yes,Yes,64,One year,Yes,Credit card,Fiber optic,Yes,No,Yes,52.58,3365.12,No
CUST04293,Female,0,No,No,68,Month-to-month,No,Mailed check,No,Yes,Yes,No,81.83,5564.44,No
CUST04294,Male,0,Yes,No,63,Month-to-month,No,Electronic check,DSL,No,No,Yes,70.23,4424.49,No
CUST04295,Male,0,Yes,Yes,62,Month-to-month,No,Bank transfer,Fiber optic,No,No,No,53.48,3315.76,Yes
CUST04296,Female,0,Yes,No,71,Month-to-month,No,Bank transfer,Fiber optic,No,No,No,88.89,6311.19,Yes
CUST04297,Female,1,Yes,Yes,45,Month-to-month,No,Mailed check,No,Yes,No,No,48.0,2160.0,Yes
CUST04298,Female,0,Yes,Yes,52,Month-to-month,No,Bank transfer,DSL,No,No,Yes,84.32,4384.64,Yes
CUST04299,Male,0,Yes,No,65,One year,Yes,Mailed check,Fiber optic,No,No,Yes,115.72,7521.8,No
CUST04300,Female,0,Yes,No,2,One year,Yes,Bank transfer,DSL,No,Yes,No,92.9,185.8,Yes
CUST04301,Female,0,Yes,Yes,49,One year,Yes,Electronic check,Fiber optic,No,Yes,Yes,61.84,3030.16,No
CUST04302,Female,0,Yes,No,22,Month-to-month,Yes,Electronic check,Fiber optic,Yes,No,No,94.76,2084.72,Yes
CUST04303,Female,0,No,Yes,29,Two year,No,Bank transfer,Fiber optic,No,No,No,100.92,2926.68,Yes
CUST04304,Female,0,No,Yes,35,One year,Yes,Mailed check,DSL,No,No,No,52.58,1840.3,No
CUST04305,Male,0,No,Yes,24,Month-to-month,Yes,Credit card,Fiber optic,No,Yes,No,90.51,2172.24,Yes
CUST04306,Female,0,No,Yes,30,Month-to-month,Yes,Bank transfer,Fiber optic,Yes,No,Yes,63.44,1903.2,Yes
CUST04307,Female,0,No,Yes,42,Month-to-month,No,Credit card,DSL,Yes,Yes,No,101.85,4277.7,No
CUST04308,Female,0,Yes,No,71,Two year,No,Mailed check,Fiber optic,No,Yes,Yes,49.54,3517.34,No
CUST04309,Female,0,Yes,Yes,50,Month-to-month,Yes,Credit card,Fiber optic,No,No,No,113.78,5689.0,No
CUST04310,Male,0,No,No,71,Month-to-month,No,Bank transfer,No,Yes,Yes,No,77.48,5501.08,No
CUST04311,Male,0,No,Yes,60,Month-to-month,Yes,Electronic check,Fiber optic,Yes,Yes,No,55.33,3319.8,Yes
CUST04312,Male,0,Yes,No,30,One year,No,Mailed check,DSL,No,Yes,No,61.94,1858.2,No
CUST04313,Female,0,No,Yes,12,Month-to-month,Yes,Electronic check,DSL,Yes,No,No,54.78,657.36,Yes
CUST04314,Female,0,Yes,No,49,Month-to-month,No,Electronic check,DSL,Yes,Yes,No,34.62,1696.38,No
CUST04315,Male,0,No,Yes,46,Month-to-month,Yes,Electronic check,DSL,Yes,No,No,26.85,1235.1,Yes
CUST04316,Male,0,Yes,Yes,43,Month-to-month,Yes,Bank transfer,DSL,No,Yes,Yes,52.18,2243.74,Yes
CUST04317,Male,0,No,No,2,Month-to-month,No,Mailed check,DSL,Yes,Yes,Yes,65.87,131.74,No
CUST04318,Female,1,Yes,No,54,Month-to-month,No,Credit card,DSL,Yes,Yes,Yes,56.18,3033.72,Yes
CUST04319,Female,1,No,No,35,One year,No,Electronic check,Fiber optic,No,Yes,Yes,21.39,748.65,Yes
CUST04320,Male,0,No,No,52,One year,No,Credit card,Fiber optic,No,Yes,Yes,77.9,4050.8,No
CUST04321,Male,0,Yes,No,33,One year,Yes,Mailed check,Fiber optic,No,No,No,34.48,1137.84,No
CUST04322,Male,0,Yes,No,51,Month-to-month,Yes,Mailed check,DSL,Yes,No,No,41.1,2096.1,Yes
CUST04323,Female,1,No,Yes,26,One year,Yes,Credit card,Fiber optic,Yes,Yes,Yes,32.07,833.82,No
CUST04324,Female,1,No,Yes,62,Month-to-month,Yes,Credit card,DSL,No,Yes,No,72.04,4466.48,No
CUST04325,Female,0,Yes,Yes,61,Month-to-month,Yes,Electronic check,Fiber optic,No,Yes,No,29.52,1800.72,Yes
CUST04326,Male,0,Yes,No,26,Two year,Yes,Credit card,Fiber optic,No,Yes,No,45.64,1186.64,No
CUST04327,Male,0,Yes,No,37,One year,Yes,Credit card,Fiber optic,No,No,Yes,65.17,2411.29,No
CUST04328,Female,0,No,No,30,Month-to-month,Yes,Bank transfer,Fiber optic,No,No,Yes,36.77,1103.1,Yes
CUST04329,Male,0,No,Yes,11,Two year,No,Electronic check,No,Yes,Yes,Yes,64.62,710.82,No
CUST04330,Female,0,Yes,No,53,Two year,Yes,Electronic check,Fiber optic,Yes,No,No,54.27,2876.31,No
CUST04331,Male,1,No,Yes,41,One year,No,Mailed check,DSL,No,Yes,Yes,106.06,4348.46,No
CUST04332,Male,0,No,No,5,One year,No,Credit card,No,Yes,Yes,No,99.49,497.45,No
CUST04333,Male,0,Yes,No,66,One year,No,Bank transfer,Fiber optic,No,No,No,119.29,7873.14,No
CUST04334,Male,1,No,No,13,Month-to-month,No,Mailed check,Fiber optic,Yes,No,No,72.89,947.57,Yes
CUST04335,Female,1,Yes,Yes,63,Month-to-month,Yes,Bank transfer,Fiber optic,Yes,Yes,No,77.54,4885.02,Yes
CUST04336,Male,0,Yes,No,25,One year,No,Electronic check,DSL,No,Yes,No,114.66,2866.5,No
CUST04337,Female,0,No,Yes,44,Month-to-month,Yes,Credit card,DSL,No,Yes,Yes,59.96,2638.24,Yes
CUST04338,Female,0,No,No,14,Month-to-month,Yes,Bank transfer,DSL,No,No,Yes,75.57,1057.98,No
CUST04339,Female,0,Yes,No,69,Month-to-month,No,Mailed check,DSL,No,Yes,Yes,57.91,3995.79,Yes
CUST04340,Male,1,Yes,No,59,Month-to-month,Yes,Electronic check,Fiber optic,Yes,No,No,74.59,4400.81,Yes
CUST04341,Female,1,Yes,No,56,Two year,Yes,Bank transfer,DSL,Yes,Yes,Yes,28.08,1572.48,No
CUST04342,Female,0,No,Yes,52,One year,No,Bank transfer,Fiber optic,No,No,Yes,98.38,5115.76,No
CUST04343,Female,0,Yes,No,66,Month-to-month,No,Mailed check,Fiber optic,Yes,No,No,118.53,7822.98,Yes
CUST04344,Male,0,Yes,Yes,68,Two year,Yes,Bank transfer,DSL,No,No,Yes,26.57,1806.76,No
CUST04345,Male,1,Yes,No,12,Two year,Yes,Electronic check,DSL,No,Yes,No,100.1,1201.2,No
CUST04346,Female,0,Yes,No,68,Month-to-month,Yes,Bank transfer,Fiber optic,No,Yes,No,44.17,3003.56,Yes
CUST04347,Male,0,No,No,43,Two year,Yes,Credit card,DSL,No,Yes,No,39.75,1709.25,No
CUST04348,Female,0,No,Yes,6,Month-to-month,No,Credit card,Fiber optic,No,No,No,89.34,536.04,Yes
CUST04349,Female,0,Yes,No,15,Month-to-month,No,Mailed check,Fiber optic,Yes,No,Yes,24.41,366.15,Yes
CUST04350,Male,0,No,Yes,42,Month-to-month,No,Credit card,Fiber optic,Yes,No,Yes,66.32,2785.44,Yes
CUST04351,Female,0,No,Yes,31,One year,No,Credit card,DSL,Yes,No,No,20.14,624.34,No
CUST04352,Male,1,No,No,53,Month-to-month,Yes,Bank transfer,Fiber optic,No,No,Yes,75.44,3998.32,Yes
CUST04353,Male,1,Yes,Yes,6,One year,No,Electronic check,DSL,No,No,Yes,66.21,397.26,No
CUST04354,Female,0,No,No,33,One year,Yes,Electronic check,DSL,Yes,No,No,111.55,3681.15,No
CUST04355,Male,0,No,Yes,29,Month-to-month,Yes,Bank transfer,Fiber optic,Yes,Yes,No,92.03,2668.87,Yes
CUST04356,Male,0,Yes,Yes,21,Month-to-month,No,Credit card,No,No,No,No,32.6,684.6,Yes
CUST04357,Female,0,Yes,Yes,54,Month-to-month,Yes,Bank transfer,DSL,Yes,No,Yes,55.45,2994.3,No
CUST04358,Female,0,No,Yes,56,Month-to-month,Yes,Credit card,No,No,No,Yes,113.16,6336.96,Yes
CUST04359,Male,1,No,No,21,One year,Yes,Credit card,DSL,No,No,No,92.53,1943.13,No
CUST04360,Male,0,Yes,Yes,55,Month-to-month,No,Credit card,DSL,No,No,No,79.43,4368.65,Yes
CUST04361,Female,0,Yes,No,58,Month-to-month,Yes,Electronic check,Fiber optic,Yes,Yes,No,75.91,4402.78,Yes
CUST04362,Male,1,Yes,Yes,64,Month-to-month,Yes,Mailed check,DSL,No,No,Yes,59.81,3827.84,Yes
CUST04363,Male,1,Yes,No,46,One year,Yes,Electronic check,DSL,No,No,No,78.52,3611.92,Yes
CUST04364,Male,0,No,No,22,One year,Yes,Credit card,DSL,Yes,No,Yes,97.17,2137.74,Yes
CUST04365,Male,0,Yes,Yes,60,Two year,No,Bank transfer,DSL,No,Yes,No,32.75,1965.0,No
CUST04366,Male,0,No,Yes,11,One year,No,Bank transfer,DSL,No,No,Yes,116.98,1286.78,No
CUST04367,Male,0,No,No,47,Month-to-month,Yes,Credit card,Fiber optic,Yes,No,Yes,43.94,2065.18,Yes
CUST04368,Male,0,No,Yes,31,Month-to-month,Yes,Mailed check,Fiber optic,Yes,Yes,No,64.77,2007.87,Yes
CUST04369,Female,0,Yes,Yes,18,One year,Yes,Electronic check,No,No,No,Yes,22.27,400.86,No
CUST04370,Female,1,Yes,Yes,22,Two year,No,Electronic check,Fiber optic,Yes,No,Yes,75.03,1650.66,No
CUST04371,Female,0,No,Yes,56,Month-to-month,No,Credit card,Fiber optic,Yes,Yes,Yes,58.19,3258.64,Yes
CUST04372,Female,0,No,Yes,17,Month-to-month,Yes,Credit card,Fiber optic,No,Yes,No,44.98,764.66,Yes
CUST04373,Female,0,No,Yes,38,Month-to-month,Yes,Mailed check,Fiber optic,No,Yes,Yes,118.55,4504.9,Yes
CUST04374,Male,0,No,Yes,25,One year,No,Electronic check,DSL,No,No,Yes,62.81,1570.25,No
CUST04375,Male,1,No,Yes,32,Month-to-month,Yes,Mailed check,DSL,No,No,Yes,61.43,1965.76,Yes
CUST04376,Male,0,Yes,Yes,15,Month-to-month,No,Electronic check,Fiber optic,No,No,No,66.31,994.65,Yes
CUST04377,Male,0,Yes,No,13,Two year,Yes,Mailed check,DSL,No,No,No,31.62,411.06,No
CUST04378,Female,0,Yes,Yes,58,Month-to-month,Yes,Mailed check,No,Yes,No,No,59.31,3439.98,Yes
CUST04379,Male,0,No,Yes,50,Month-to-month,Yes,Mailed check,Fiber optic,No,Yes,Yes,53.64,2682.0,Yes
CUST04380,Male,0,No,Yes,11,Month-to-month,Yes,Bank transfer,DSL,Yes,No,No,66.51,731.61,Yes
CUST04381,Female,0,Yes,Yes,13,Month-to-month,No,Bank transfer,Fiber optic,Yes,Yes,No,105.66,1373.58,Yes
CUST04382,Male,0,Yes,Yes,50,Month-to-month,No,Bank transfer,DSL,No,No,No,39.28,1964.0,Yes
CUST04383,Male,0,No,No,38,Month-to-month,No,Electronic check,No,Yes,Yes,No,80.77,3069.26,Yes
CUST04384,Female,0,Yes,No,1,Month-to-month,Yes,Mailed check,No,No,Yes,Yes,23.76,23.76,No
CUST04385,Male,1,Yes,Yes,39,One year,Yes,Credit card,Fiber optic,Yes,No,No,51.68,2015.52,Yes
CUST04386,Male,1,Yes,No,27,One year,No,Credit card,DSL,Yes,Yes,No,67.27,1816.29,No
CUST04387,Male,0,No,Yes,36,Month-to-month,No,Electronic check,DSL,Yes,No,No,27.43,987.48,No
CUST04388,Male,0,No,Yes,32,Month-to-month,Yes,Electronic check,Fiber optic,Yes,No,No,74.4,2380.8,Yes
CUST04389,Male,0,Yes,No,41,One year,No,Credit card,Fiber optic,Yes,Yes,Yes,51.03,2092.23,No
CUST04390,Female,0,No,No,15,Month-to-month,Yes,Mailed check,DSL,Yes,Yes,Yes,119.28,1789.2,Yes
CUST04391,Female,0,Yes,No,31,Month-to-month,No,Bank transfer,DSL,No,No,No,83.1,2576.1,Yes
CUST04392,Female,1,Yes,No,6,Month-to-month,Yes,Electronic check,DSL,Yes,No,Yes,44.42,266.52,No
CUST04393,Female,1,No,No,52,One year,Yes,Electronic check,Fiber optic,No,No,Yes,30.27,1574.04,Yes
CUST04394,Female,0,No,Yes,22,Month-to-month,No,Electronic check,Fiber optic,No,No,No,24.07,529.54,No
CUST04395,Female,0,No,Yes,31,One year,No,Credit card,DSL,Yes,Yes,Yes,29.08,901.48,No
CUST04396,Male,1,Yes,Yes,46,One year,Yes,Bank transfer,DSL,Yes,No,No,88.01,4048.46,Yes
CUST04397,Female,0,Yes,No,67,Two year,Yes,Mailed check,Fiber optic,Yes,Yes,Yes,105.5,7068.5,No
CUST04398,Female,0,Yes,Yes,43,Month-to-month,No,Mailed check,Fiber optic,No,No,No,35.67,1533.81,Yes
CUST04399,Male,0,No,No,1,One year,Yes,Credit card,Fiber optic,Yes,No,Yes,60.21,60.21,No
CUST04400,Male,0,Yes,Yes,44,Month-to-month,No,Electronic check,Fiber optic,No,No,Yes,55.42,2438.48,No
CUST04401,Female,0,Yes,No,57,Month-to-month,Yes,Credit card,DSL,Yes,Yes,No,84.45,4813.65,Yes
CUST04402,Male,0,Yes,No,9,Month-to-month,No,Credit card,DSL,Yes,Yes,Yes,38.27,344.43,No
CUST04403,Female,0,Yes,Yes,5,Month-to-month,Yes,Mailed check,No,No,Yes,No,115.33,576.65,Yes
CUST04404,Male,0,No,Yes,9,One year,Yes,Bank transfer,No,Yes,No,Yes,92.86,835.74,No
CUST04405,Female,0,No,Yes,45,Month-to-month,Yes,Mailed check,Fiber optic,No,No,No,115.51,5197.95,Yes
CUST04406,Male,0,No,Yes,24,Month-to-month,Yes,Credit card,Fiber optic,Yes,Yes,Yes,47.74,1145.76,Yes
CUST04407,Male,0,Yes,No,42,Month-to-month,Yes,Credit card,No,Yes,No,Yes,78.77,3308.34,Yes
CUST04408,Female,0,Yes,Yes,22,One year,Yes,Electronic check,Fiber optic,Yes,Yes,Yes,93.23,2051.06,No
CUST04409,Female,1,Yes,No,60,Month-to-month,Yes,Electronic check,DSL,Yes,Yes,Yes,91.1,5466.0,No
CUST04410,Female,0,No,Yes,37,One year,No,Credit card,Fiber optic,Yes,No,Yes,22.13,818.81,No
CUST04411,Female,0,No,Yes,39,One year,No,Mailed check,No,No,Yes,No,119.83,4673.37,Yes
CUST04412,Female,1,No,Yes,53,One year,Yes,Electronic check,Fiber optic,No,No,No,112.81,5978.93,Yes
CUST04413,Male,0,No,Yes,28,Month-to-month,No,Bank transfer,Fiber optic,No,No,No,31.98,895.44,Yes
CUST04414,Female,0,No,Yes,15,One year,No,Bank transfer,Fiber optic,No,Yes,No,74.36,1115.4,No
CUST04415,Female,0,Yes,No,60,Month-to-month,Yes,Credit card,DSL,No,No,Yes,51.46,3087.6,Yes
CUST04416,Male,0,No,Yes,60,One year,No,Bank transfer,DSL,Yes,Yes,No,107.89,6473.4,No
CUST04417,Male,0,No,No,6,One year,Yes,Bank transfer,No,Yes,Yes,No,89.75,538.5,No
CUST04418,Female,1,No,Yes,52,Month-to-month,No,Electronic check,Fiber optic,Yes,Yes,Yes,42.35,2202.2,Yes
CUST04419,Male,0,Yes,No,12,One year,No,Electronic check,DSL,Yes,No,No,23.39,280.68,No
CUST04420,Male,0,No,Yes,19,Month-to-month,No,Mailed check,No,Yes,Yes,Yes,49.17,934.23,Yes
CUST04421,Female,1,No,Yes,2,Month-to-month,Yes,Electronic check,Fiber optic,No,No,No,23.81,47.62,Yes
